id,model,patrimony,description,created,modified,assetType_id,equipment_id,manufacturer_id,criticalness_id
117,TERMORESISTENCIA TIPO PT100 - TEMP13-TER1 Mancal bronze intermediário LO pinhão,,TERMORESISTENCIA TIPO PT100 - TEMP13-TER1 Mancal bronze intermediário LO pinhão - MOENDA,2017-01-01 00:00:00.000116,2017-01-01 00:00:00.000116,35,150,1,1
118,TERMORESISTENCIA TIPO PT100 - TEMP14-TER1 Mancal bronze volandeira LA,,TERMORESISTENCIA TIPO PT100 - TEMP14-TER1 Mancal bronze volandeira LA - MOENDA,2017-01-01 00:00:00.000117,2017-01-01 00:00:00.000117,35,150,1,1
119,TERMORESISTENCIA TIPO PT100 - TEMP15-TER1 Mancal bronze volandeira LOA Luva,,TERMORESISTENCIA TIPO PT100 - TEMP15-TER1 Mancal bronze volandeira LOA Luva - MOENDA,2017-01-01 00:00:00.000118,2017-01-01 00:00:00.000118,35,150,1,1
120,TERMORESISTENCIA TIPO PT100 - TEMP1-TER2 Mancal encosto turbina LOA,,TERMORESISTENCIA TIPO PT100 - TEMP1-TER2 Mancal encosto turbina LOA - MOENDA,2017-01-01 00:00:00.000119,2017-01-01 00:00:00.000119,35,151,1,1
121,TERMORESISTENCIA TIPO PT100 - TEMP2-TER2 Mancal liso turbina LA,,TERMORESISTENCIA TIPO PT100 - TEMP2-TER2 Mancal liso turbina LA - MOENDA,2017-01-01 00:00:00.000120,2017-01-01 00:00:00.000120,35,151,1,1
122,TERMORESISTENCIA TIPO PT100 - TEMP3-TER2 Mancal entrada redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP3-TER2 Mancal entrada redutor LA - MOENDA,2017-01-01 00:00:00.000121,2017-01-01 00:00:00.000121,35,151,1,1
123,TERMORESISTENCIA TIPO PT100 - TEMP4-TER2 Mancal entrada redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP4-TER2 Mancal entrada redutor LOA - MOENDA,2017-01-01 00:00:00.000122,2017-01-01 00:00:00.000122,35,151,1,1
124,TERMORESISTENCIA TIPO PT100 - TEMP5-TER2 Mancal intermediário redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP5-TER2 Mancal intermediário redutor LA - MOENDA,2017-01-01 00:00:00.000123,2017-01-01 00:00:00.000123,35,151,1,1
125,TERMORESISTENCIA TIPO PT100 - TEMP6-TER2 Mancal intermediário redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP6-TER2 Mancal intermediário redutor LOA - MOENDA,2017-01-01 00:00:00.000124,2017-01-01 00:00:00.000124,35,151,1,1
126,TERMORESISTENCIA TIPO PT100 - TEMP7-TER2 Mancal saída redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP7-TER2 Mancal saída redutor LOA - MOENDA,2017-01-01 00:00:00.000125,2017-01-01 00:00:00.000125,35,151,1,1
127,TERMORESISTENCIA TIPO PT100 - TEMP8-TER2 Mancal saída redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP8-TER2 Mancal saída redutor LA - MOENDA,2017-01-01 00:00:00.000126,2017-01-01 00:00:00.000126,35,151,1,1
128,TERMORESISTENCIA TIPO PT100 - TEMP9-TER2 Mancal patente pinhão intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP9-TER2 Mancal patente pinhão intermediário LA - MOENDA,2017-01-01 00:00:00.000127,2017-01-01 00:00:00.000127,35,151,1,1
129,TERMORESISTENCIA TIPO PT100 - TEMP10-TER2 Mancal patente pinhão intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP10-TER2 Mancal patente pinhão intermediário LOA - MOENDA,2017-01-01 00:00:00.000128,2017-01-01 00:00:00.000128,35,151,1,1
130,TERMORESISTENCIA TIPO PT100 - TEMP11-TER2 Mancal bronze intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP11-TER2 Mancal bronze intermediário LA - MOENDA,2017-01-01 00:00:00.000129,2017-01-01 00:00:00.000129,35,151,1,1
131,TERMORESISTENCIA TIPO PT100 - TEMP12-TER2 Mancal bronze intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP12-TER2 Mancal bronze intermediário LOA - MOENDA,2017-01-01 00:00:00.000130,2017-01-01 00:00:00.000130,35,151,1,1
132,TERMORESISTENCIA TIPO PT100 - TEMP13-TER2 Mancal bronze intermediário LO pinhão,,TERMORESISTENCIA TIPO PT100 - TEMP13-TER2 Mancal bronze intermediário LO pinhão - MOENDA,2017-01-01 00:00:00.000131,2017-01-01 00:00:00.000131,35,151,1,1
133,TERMORESISTENCIA TIPO PT100 - TEMP14-TER2 Mancal bronze volandeira LA,,TERMORESISTENCIA TIPO PT100 - TEMP14-TER2 Mancal bronze volandeira LA - MOENDA,2017-01-01 00:00:00.000132,2017-01-01 00:00:00.000132,35,151,1,1
134,TERMORESISTENCIA TIPO PT100 - TEMP15-TER2 Mancal bronze volandeira LOA Luva,,TERMORESISTENCIA TIPO PT100 - TEMP15-TER2 Mancal bronze volandeira LOA Luva - MOENDA,2017-01-01 00:00:00.000133,2017-01-01 00:00:00.000133,35,151,1,1
135,TERMORESISTENCIA TIPO PT100 - TEMP1-TER3 Mancal encosto turbina LOA,,TERMORESISTENCIA TIPO PT100 - TEMP1-TER3 Mancal encosto turbina LOA - MOENDA,2017-01-01 00:00:00.000134,2017-01-01 00:00:00.000134,35,152,1,1
136,TERMORESISTENCIA TIPO PT100 - TEMP2-TER3 Mancal liso turbina LA,,TERMORESISTENCIA TIPO PT100 - TEMP2-TER3 Mancal liso turbina LA - MOENDA,2017-01-01 00:00:00.000135,2017-01-01 00:00:00.000135,35,152,1,1
137,TERMORESISTENCIA TIPO PT100 - TEMP3-TER3 Mancal entrada redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP3-TER3 Mancal entrada redutor LA - MOENDA,2017-01-01 00:00:00.000136,2017-01-01 00:00:00.000136,35,152,1,1
138,TERMORESISTENCIA TIPO PT100 - TEMP4-TER3 Mancal entrada redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP4-TER3 Mancal entrada redutor LOA - MOENDA,2017-01-01 00:00:00.000137,2017-01-01 00:00:00.000137,35,152,1,1
139,TERMORESISTENCIA TIPO PT100 - TEMP5-TER3 Mancal intermediário redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP5-TER3 Mancal intermediário redutor LA - MOENDA,2017-01-01 00:00:00.000138,2017-01-01 00:00:00.000138,35,152,1,1
140,TERMORESISTENCIA TIPO PT100 - TEMP6-TER3 Mancal intermediário redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP6-TER3 Mancal intermediário redutor LOA - MOENDA,2017-01-01 00:00:00.000139,2017-01-01 00:00:00.000139,35,152,1,1
141,TERMORESISTENCIA TIPO PT100 - TEMP7-TER3 Mancal saída redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP7-TER3 Mancal saída redutor LOA - MOENDA,2017-01-01 00:00:00.000140,2017-01-01 00:00:00.000140,35,152,1,1
142,TERMORESISTENCIA TIPO PT100 - TEMP8-TER3 Mancal saída redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP8-TER3 Mancal saída redutor LA - MOENDA,2017-01-01 00:00:00.000141,2017-01-01 00:00:00.000141,35,152,1,1
143,TERMORESISTENCIA TIPO PT100 - TEMP9-TER3 Mancal patente pinhão intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP9-TER3 Mancal patente pinhão intermediário LA - MOENDA,2017-01-01 00:00:00.000142,2017-01-01 00:00:00.000142,35,152,1,1
144,TERMORESISTENCIA TIPO PT100 - TEMP10-TER3 Mancal patente pinhão intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP10-TER3 Mancal patente pinhão intermediário LOA - MOENDA,2017-01-01 00:00:00.000143,2017-01-01 00:00:00.000143,35,152,1,1
145,TERMORESISTENCIA TIPO PT100 - TEMP11-TER3 Mancal bronze intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP11-TER3 Mancal bronze intermediário LA - MOENDA,2017-01-01 00:00:00.000144,2017-01-01 00:00:00.000144,35,152,1,1
146,TERMORESISTENCIA TIPO PT100 - TEMP12-TER3 Mancal bronze intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP12-TER3 Mancal bronze intermediário LOA - MOENDA,2017-01-01 00:00:00.000145,2017-01-01 00:00:00.000145,35,152,1,1
147,TERMORESISTENCIA TIPO PT100 - TEMP13-TER3 Mancal bronze intermediário LO pinhão,,TERMORESISTENCIA TIPO PT100 - TEMP13-TER3 Mancal bronze intermediário LO pinhão - MOENDA,2017-01-01 00:00:00.000146,2017-01-01 00:00:00.000146,35,152,1,1
148,TERMORESISTENCIA TIPO PT100 - TEMP14-TER3 Mancal bronze volandeira LA,,TERMORESISTENCIA TIPO PT100 - TEMP14-TER3 Mancal bronze volandeira LA - MOENDA,2017-01-01 00:00:00.000147,2017-01-01 00:00:00.000147,35,152,1,1
149,TERMORESISTENCIA TIPO PT100 - TEMP15-TER3 Mancal bronze volandeira LOA Luva,,TERMORESISTENCIA TIPO PT100 - TEMP15-TER3 Mancal bronze volandeira LOA Luva - MOENDA,2017-01-01 00:00:00.000148,2017-01-01 00:00:00.000148,35,152,1,1
150,TERMORESISTENCIA TIPO PT100 - TEMP1-TER4 Mancal encosto turbina LOA,,TERMORESISTENCIA TIPO PT100 - TEMP1-TER4 Mancal encosto turbina LOA - MOENDA,2017-01-01 00:00:00.000149,2017-01-01 00:00:00.000149,35,153,1,1
151,TERMORESISTENCIA TIPO PT100 - TEMP2-TER4 Mancal liso turbina LA,,TERMORESISTENCIA TIPO PT100 - TEMP2-TER4 Mancal liso turbina LA - MOENDA,2017-01-01 00:00:00.000150,2017-01-01 00:00:00.000150,35,153,1,1
152,TERMORESISTENCIA TIPO PT100 - TEMP3-TER4 Mancal entrada redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP3-TER4 Mancal entrada redutor LA - MOENDA,2017-01-01 00:00:00.000151,2017-01-01 00:00:00.000151,35,153,1,1
153,TERMORESISTENCIA TIPO PT100 - TEMP4-TER4 Mancal entrada redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP4-TER4 Mancal entrada redutor LOA - MOENDA,2017-01-01 00:00:00.000152,2017-01-01 00:00:00.000152,35,153,1,1
154,TERMORESISTENCIA TIPO PT100 - TEMP5-TER4 Mancal intermediário redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP5-TER4 Mancal intermediário redutor LA - MOENDA,2017-01-01 00:00:00.000153,2017-01-01 00:00:00.000153,35,153,1,1
155,TERMORESISTENCIA TIPO PT100 - TEMP6-TER4 Mancal intermediário redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP6-TER4 Mancal intermediário redutor LOA - MOENDA,2017-01-01 00:00:00.000154,2017-01-01 00:00:00.000154,35,153,1,1
156,TERMORESISTENCIA TIPO PT100 - TEMP7-TER4 Mancal saída redutor LOA,,TERMORESISTENCIA TIPO PT100 - TEMP7-TER4 Mancal saída redutor LOA - MOENDA,2017-01-01 00:00:00.000155,2017-01-01 00:00:00.000155,35,153,1,1
157,TERMORESISTENCIA TIPO PT100 - TEMP8-TER4 Mancal saída redutor LA,,TERMORESISTENCIA TIPO PT100 - TEMP8-TER4 Mancal saída redutor LA - MOENDA,2017-01-01 00:00:00.000156,2017-01-01 00:00:00.000156,35,153,1,1
158,TERMORESISTENCIA TIPO PT100 - TEMP9-TER4 Mancal patente pinhão intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP9-TER4 Mancal patente pinhão intermediário LA - MOENDA,2017-01-01 00:00:00.000157,2017-01-01 00:00:00.000157,35,153,1,1
159,TERMORESISTENCIA TIPO PT100 - TEMP10-TER4 Mancal patente pinhão intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP10-TER4 Mancal patente pinhão intermediário LOA - MOENDA,2017-01-01 00:00:00.000158,2017-01-01 00:00:00.000158,35,153,1,1
160,TERMORESISTENCIA TIPO PT100 - TEMP11-TER4 Mancal bronze intermediário LA,,TERMORESISTENCIA TIPO PT100 - TEMP11-TER4 Mancal bronze intermediário LA - MOENDA,2017-01-01 00:00:00.000159,2017-01-01 00:00:00.000159,35,153,1,1
161,TERMORESISTENCIA TIPO PT100 - TEMP12-TER4 Mancal bronze intermediário LOA,,TERMORESISTENCIA TIPO PT100 - TEMP12-TER4 Mancal bronze intermediário LOA - MOENDA,2017-01-01 00:00:00.000160,2017-01-01 00:00:00.000160,35,153,1,1
162,TERMORESISTENCIA TIPO PT100 - TEMP13-TER4 Mancal bronze intermediário LO pinhão,,TERMORESISTENCIA TIPO PT100 - TEMP13-TER4 Mancal bronze intermediário LO pinhão - MOENDA,2017-01-01 00:00:00.000161,2017-01-01 00:00:00.000161,35,153,1,1
163,TERMORESISTENCIA TIPO PT100 - TEMP14-TER4 Mancal bronze volandeira LA,,TERMORESISTENCIA TIPO PT100 - TEMP14-TER4 Mancal bronze volandeira LA - MOENDA,2017-01-01 00:00:00.000162,2017-01-01 00:00:00.000162,35,153,1,1
164,TERMORESISTENCIA TIPO PT100 - TEMP15-TER4 Mancal bronze volandeira LOA Luva,,TERMORESISTENCIA TIPO PT100 - TEMP15-TER4 Mancal bronze volandeira LOA Luva - MOENDA,2017-01-01 00:00:00.000163,2017-01-01 00:00:00.000163,35,153,1,1
165,TERMORESISTENCIA TIPO PT100 - TIC_110 Temperatura água caixa embebição,,TERMORESISTENCIA TIPO PT100 - TIC_110 Temperatura água caixa embebição - MOENDA,2017-01-01 00:00:00.000164,2017-01-01 00:00:00.000164,35,155,1,1
166,TRANSMISSOR DE PRESSÃO - PIT_110 Pressão óleo ,,TRANSMISSOR DE PRESSÃO - PIT_110 Pressão óleo  - MOENDA,2017-01-01 00:00:00.000165,2017-01-01 00:00:00.000165,27,157,1,1
167,TRANSMISSOR DE PRESSÃO - PIT_120 Pressão óleo mancal patente,,TRANSMISSOR DE PRESSÃO - PIT_120 Pressão óleo mancal patente - MOENDA,2017-01-01 00:00:00.000166,2017-01-01 00:00:00.000166,27,159,1,1
168,TRANSMISSOR DE PRESSÃO - PIT_130 Pressão óleo mancal interm. volandeira,,TRANSMISSOR DE PRESSÃO - PIT_130 Pressão óleo mancal interm. volandeira - MOENDA,2017-01-01 00:00:00.000167,2017-01-01 00:00:00.000167,27,158,1,1
169,TRANSMISSOR DE DESLOCAMENTO - ZI160_1 Posição 1º terno lado esquerdo,,TRANSMISSOR DE DESLOCAMENTO - ZI160_1 Posição 1º terno lado esquerdo - MOENDA,2017-01-01 00:00:00.000168,2017-01-01 00:00:00.000168,41,160,1,1
170,TRANSMISSOR DE DESLOCAMENTO - ZI160_2 Posição 1º terno lado direito,,TRANSMISSOR DE DESLOCAMENTO - ZI160_2 Posição 1º terno lado direito - MOENDA,2017-01-01 00:00:00.000169,2017-01-01 00:00:00.000169,41,160,1,1
171,TRANSMISSOR DE DESLOCAMENTO - ZI170_1 Posição 2º terno lado esquerdo,,TRANSMISSOR DE DESLOCAMENTO - ZI170_1 Posição 2º terno lado esquerdo - MOENDA,2017-01-01 00:00:00.000170,2017-01-01 00:00:00.000170,41,160,1,1
172,TRANSMISSOR DE DESLOCAMENTO - ZI170_2 Posição 2º terno lado direito,,TRANSMISSOR DE DESLOCAMENTO - ZI170_2 Posição 2º terno lado direito - MOENDA,2017-01-01 00:00:00.000171,2017-01-01 00:00:00.000171,41,160,1,1
173,TRANSMISSOR DE DESLOCAMENTO - ZI180_1 Posição 3º terno lado esquerdo,,TRANSMISSOR DE DESLOCAMENTO - ZI180_1 Posição 3º terno lado esquerdo - MOENDA,2017-01-01 00:00:00.000172,2017-01-01 00:00:00.000172,41,160,1,1
174,TRANSMISSOR DE DESLOCAMENTO - ZI180_2 Posição 3º terno lado direito,,TRANSMISSOR DE DESLOCAMENTO - ZI180_2 Posição 3º terno lado direito - MOENDA,2017-01-01 00:00:00.000173,2017-01-01 00:00:00.000173,41,160,1,1
175,TRANSMISSOR DE DESLOCAMENTO - ZI190_1 Posição 4º terno lado esquerdo,,TRANSMISSOR DE DESLOCAMENTO - ZI190_1 Posição 4º terno lado esquerdo - MOENDA,2017-01-01 00:00:00.000174,2017-01-01 00:00:00.000174,41,160,1,1
176,TRANSMISSOR DE DESLOCAMENTO - ZI190_2 Posição 4º terno lado direito,,TRANSMISSOR DE DESLOCAMENTO - ZI190_2 Posição 4º terno lado direito - MOENDA,2017-01-01 00:00:00.000175,2017-01-01 00:00:00.000175,41,160,1,1
177,TRANSMISSOR DE NIVEL - LIT_200 Nível caixa de caldo misto,,TRANSMISSOR DE NIVEL - LIT_200 Nível caixa de caldo misto - MOENDA,2017-01-01 00:00:00.000176,2017-01-01 00:00:00.000176,20,122,1,1
178,TRANSMISSOR DE NIVEL - LIT_110 Nível caixa de água embebição,,TRANSMISSOR DE NIVEL - LIT_110 Nível caixa de água embebição - MOENDA,2017-01-01 00:00:00.000177,2017-01-01 00:00:00.000177,20,155,1,1
179,TRANSMISSOR DE VAZÃO - FT_110 Vazão água embebição,,TRANSMISSOR DE VAZÃO - FT_110 Vazão água embebição - MOENDA,2017-01-01 00:00:00.000178,2017-01-01 00:00:00.000178,13,155,1,1
180,TRANSMISSOR DE VAZÃO - Vazão água entrada da fábrica,,TRANSMISSOR DE VAZÃO - Vazão água entrada da fábrica - MOENDA,2017-01-01 00:00:00.000179,2017-01-01 00:00:00.000179,13,253,1,1
181,VALVULA DE CONTROLE - Válvula de água fria da embebição,,VALVULA DE CONTROLE - Válvula de água fria da embebição - MOENDA,2017-01-01 00:00:00.000180,2017-01-01 00:00:00.000180,34,155,1,1
182,VALVULA DE CONTROLE - Válvula de água da embebição,,VALVULA DE CONTROLE - Válvula de água da embebição - MOENDA,2017-01-01 00:00:00.000181,2017-01-01 00:00:00.000181,12,156,1,1
183,PLC - controlador LOGO SIEMENS do amostrador de áçucar,,PLC - controlador LOGO SIEMENS do amostrador de áçucar - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000182,2017-01-01 00:00:00.000182,28,358,1,1
184,PISTÃO - Pistão de coleta do amostrador de áçucar,,PISTÃO - Pistão de coleta do amostrador de áçucar - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000183,2017-01-01 00:00:00.000183,4,358,1,1
185,PLC - controlador CLIC WEG amostrador de torta Nº 1,,PLC - controlador CLIC WEG amostrador de torta Nº 1 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000184,2017-01-01 00:00:00.000184,28,218,1,1
186,PISTÃO - Pistão Da guilhotina da amostra,,PISTÃO - Pistão Da guilhotina da amostra - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000185,2017-01-01 00:00:00.000185,4,218,1,1
187,PLC - controlador CLIC WEG amostrador de torta Nº 2,,PLC - controlador CLIC WEG amostrador de torta Nº 2 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000186,2017-01-01 00:00:00.000186,28,218,1,1
188,PISTÃO - Pistão Da guilhotina da amostra,,PISTÃO - Pistão Da guilhotina da amostra - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000187,2017-01-01 00:00:00.000187,4,218,1,1
189,FONTE - PM-1207- BMA 01,,FONTE - PM-1207- BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000188,2017-01-01 00:00:00.000188,30,308,1,1
190,PLC - CPU-S7-1200- BMA 01,,PLC - CPU-S7-1200- BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000189,2017-01-01 00:00:00.000189,28,308,1,1
191,PAINEL DE CONTROLE - Painel BMA 01,,PAINEL DE CONTROLE - Painel BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000190,2017-01-01 00:00:00.000190,25,308,1,1
192,VENTILADORES - Ventiladores do painel BMA 01,,VENTILADORES - Ventiladores do painel BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000191,2017-01-01 00:00:00.000191,14,308,1,1
193,ILUMINAÇÃO - Iluminação do painel BMA 01,,ILUMINAÇÃO - Iluminação do painel BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000192,2017-01-01 00:00:00.000192,21,308,1,1
194,FONTE - PM-1207- BMA 02,,FONTE - PM-1207- BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000193,2017-01-01 00:00:00.000193,30,309,1,1
195,PLC - CPU-S7-1200- BMA 02,,PLC - CPU-S7-1200- BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000194,2017-01-01 00:00:00.000194,28,309,1,1
196,PAINEL DE CONTROLE - Painel BMA 02,,PAINEL DE CONTROLE - Painel BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000195,2017-01-01 00:00:00.000195,25,309,1,1
197,VENTILADORES - Ventiladores do painel BMA 02,,VENTILADORES - Ventiladores do painel BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000196,2017-01-01 00:00:00.000196,14,309,1,1
198,ILUMINAÇÃO - Iluminação do painel BMA 02,,ILUMINAÇÃO - Iluminação do painel BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000197,2017-01-01 00:00:00.000197,21,309,1,1
199,FONTE - PM-1207- BMA 03,,FONTE - PM-1207- BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000198,2017-01-01 00:00:00.000198,30,310,1,1
200,PLC - CPU-S7-1200- BMA 03,,PLC - CPU-S7-1200- BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000199,2017-01-01 00:00:00.000199,28,310,1,1
201,PAINEL DE CONTROLE - Painel BMA 03,,PAINEL DE CONTROLE - Painel BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000200,2017-01-01 00:00:00.000200,25,310,1,1
202,VENTILADORES - Ventiladores do painel BMA 03,,VENTILADORES - Ventiladores do painel BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000201,2017-01-01 00:00:00.000201,14,310,1,1
203,ILUMINAÇÃO - Iluminação do painel BMA 03,,ILUMINAÇÃO - Iluminação do painel BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000202,2017-01-01 00:00:00.000202,21,310,1,1
204,FONTE - PM-1207- BMA 04,,FONTE - PM-1207- BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000203,2017-01-01 00:00:00.000203,30,311,1,1
205,PLC - CPU-S7-1200- BMA 04,,PLC - CPU-S7-1200- BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000204,2017-01-01 00:00:00.000204,28,311,1,1
206,PAINEL DE CONTROLE - Painel BMA 04,,PAINEL DE CONTROLE - Painel BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000205,2017-01-01 00:00:00.000205,25,311,1,1
207,VENTILADORES - Ventiladores do painel BMA 04,,VENTILADORES - Ventiladores do painel BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000206,2017-01-01 00:00:00.000206,14,311,1,1
208,ILUMINAÇÃO - Iluminação do painel BMA 04,,ILUMINAÇÃO - Iluminação do painel BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000207,2017-01-01 00:00:00.000207,21,311,1,1
209,FONTE - PM-1207- BMA 05,,FONTE - PM-1207- BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000208,2017-01-01 00:00:00.000208,30,312,1,1
210,PLC - CPU-S7-1200- BMA 05,,PLC - CPU-S7-1200- BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000209,2017-01-01 00:00:00.000209,28,312,1,1
211,PAINEL DE CONTROLE - Painel BMA 05,,PAINEL DE CONTROLE - Painel BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000210,2017-01-01 00:00:00.000210,25,312,1,1
212,VENTILADORES - Ventiladores do painel BMA 05,,VENTILADORES - Ventiladores do painel BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000211,2017-01-01 00:00:00.000211,14,312,1,1
213,ILUMINAÇÃO - Iluminação do painel BMA 05,,ILUMINAÇÃO - Iluminação do painel BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000212,2017-01-01 00:00:00.000212,21,312,1,1
214,PLC - BOSCH NT200 VETEK,,PLC - BOSCH NT200 VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000213,2017-01-01 00:00:00.000213,28,313,1,1
215,INVERSOR DE FREQUENCIA - Inversor CFW09 VETEK,,INVERSOR DE FREQUENCIA - Inversor CFW09 VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000214,2017-01-01 00:00:00.000214,0,313,1,1
216,REGENERADOR  - Conversor regenerativo CFW09 VETEK,,REGENERADOR  - Conversor regenerativo CFW09 VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000215,2017-01-01 00:00:00.000215,0,313,1,1
217,PAINEL DE CONTROLE - Painel VETEK,,PAINEL DE CONTROLE - Painel VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000216,2017-01-01 00:00:00.000216,25,313,1,1
218,VENTILADORES - Ventiladores do painel VETEK,,VENTILADORES - Ventiladores do painel VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000217,2017-01-01 00:00:00.000217,14,313,1,1
219,ILUMINAÇÃO - Iluminação do painel VETEK,,ILUMINAÇÃO - Iluminação do painel VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000218,2017-01-01 00:00:00.000218,21,313,1,1
220,IHM-OPERAÇÃO - IHM-BMA 01,,IHM-OPERAÇÃO - IHM-BMA 01 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000219,2017-01-01 00:00:00.000219,16,308,1,1
221,IHM-OPERAÇÃO - IHM-BMA 02,,IHM-OPERAÇÃO - IHM-BMA 02 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000220,2017-01-01 00:00:00.000220,16,309,1,1
222,IHM-OPERAÇÃO - IHM-BMA 03,,IHM-OPERAÇÃO - IHM-BMA 03 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000221,2017-01-01 00:00:00.000221,16,310,1,1
223,IHM-OPERAÇÃO - IHM-BMA 04,,IHM-OPERAÇÃO - IHM-BMA 04 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000222,2017-01-01 00:00:00.000222,16,311,1,1
224,IHM-OPERAÇÃO - IHM-BMA 05,,IHM-OPERAÇÃO - IHM-BMA 05 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000223,2017-01-01 00:00:00.000223,16,312,1,1
225,IHM-OPERAÇÃO - IHM-VETEK,,IHM-OPERAÇÃO - IHM-VETEK - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000224,2017-01-01 00:00:00.000224,16,313,1,1
226,SENSOR - Sensor descarregador repouso da BMA 1,,SENSOR - Sensor descarregador repouso da BMA 1 - FABRICA DE AÇÚCAR,2017-01-01 00:00:00.000225,2017-01-01 00:00:00.000225,40,308,1,1
